Time,Year,Month,Day,Hour,Weekday,Week,Load,Load_mod,Solar,Wind-Off,Wind-On,WindTot,Avail_Off,Avail_On,Avail_Win,Avail_Sol,Order,Max_Load,Dem_Inc,Max_Hyd_Level,Min_Hyd_Level,Hyd_In,HydRoR_In,Avail_Hyd,Avail_HydRoR
12.06.2018 17:00 - 12.06.2018 18:00,2018,6,12,18,3,24,66175,0.84,6556,,,9769,,,0.218895997,0.226430896,3905,,,,,30,30,,
12.06.2018 18:00 - 12.06.2018 19:00,2018,6,12,19,3,24,65917,0.84,4062,,,10062,,,0.225450105,0.140296497,3906,,,,,30,30,,
12.06.2018 19:00 - 12.06.2018 20:00,2018,6,12,20,3,24,65290,0.83,1902,,,9957,,,0.223097348,0.065671436,3907,,,,,30,30,,
12.06.2018 20:00 - 12.06.2018 21:00,2018,6,12,21,3,24,63002,0.8,554,,,9724,,,0.217893274,0.019133303,3908,,,,,30,30,,
12.06.2018 21:00 - 12.06.2018 22:00,2018,6,12,22,3,24,60505,0.77,28,,,9772,,,0.218952015,0.000967026,3909,,,,,30,30,,
12.06.2018 22:00 - 12.06.2018 23:00,2018,6,12,23,3,24,57225,0.73,0,,,9621,,,0.215574129,0,3910,,,,,30,30,,
12.06.2018 23:00 - 13.06.2018 00:00,2018,6,12,24,3,24,52729,0.67,0,,,9584,,,0.214750664,0,3911,,,,,30,30,,
13.06.2018 00:00 - 13.06.2018 01:00,2018,6,13,1,4,24,49247,0.63,0,,,9585,,,0.214773071,0,3912,,,,,30,30,,
13.06.2018 01:00 - 13.06.2018 02:00,2018,6,13,2,4,24,47806,0.61,0,,,9616,,,0.215456491,0,3913,,,,,30,30,,
13.06.2018 02:00 - 13.06.2018 03:00,2018,6,13,3,4,24,46728,0.6,0,,,9725,,,0.217898876,0,3914,,,,,30,30,,
13.06.2018 03:00 - 13.06.2018 04:00,2018,6,13,4,4,24,46917,0.6,0,,,10251,,,0.229701872,0,3915,,,,,30,30,,
13.06.2018 04:00 - 13.06.2018 05:00,2018,6,13,5,4,24,47667,0.61,2,,,10796,,,0.241902596,5.18E-05,3916,,,,,30,30,,
13.06.2018 05:00 - 13.06.2018 06:00,2018,6,13,6,4,24,50737,0.65,142,,,11308,,,0.253380687,0.00489557,3917,,,,,30,30,,
13.06.2018 06:00 - 13.06.2018 07:00,2018,6,13,7,4,24,59044,0.75,939,,,10929,,,0.244888356,0.032421278,3918,,,,,30,30,,
13.06.2018 07:00 - 13.06.2018 08:00,2018,6,13,8,4,24,64452,0.82,2522,,,10259,,,0.22988113,0.087092791,3919,,,,,30,30,,
13.06.2018 08:00 - 13.06.2018 09:00,2018,6,13,9,4,24,66831,0.85,4732,,,9969,,,0.223377438,0.163427417,3920,,,,,30,30,,
13.06.2018 09:00 - 13.06.2018 10:00,2018,6,13,10,4,24,68316,0.87,6864,,,10170,,,0.227881287,0.23705955,3921,,,,,30,30,,
13.06.2018 10:00 - 13.06.2018 11:00,2018,6,13,11,4,24,70176,0.9,7945,,,9853,,,0.2207726,0.274385032,3922,,,,,30,30,,
13.06.2018 11:00 - 13.06.2018 12:00,2018,6,13,12,4,24,70560,0.9,8787,,,9696,,,0.217265873,0.303482158,3923,,,,,30,30,,
13.06.2018 12:00 - 13.06.2018 13:00,2018,6,13,13,4,24,69515,0.89,9572,,,10003,,,0.22412808,0.330576158,3924,,,,,30,30,,
13.06.2018 13:00 - 13.06.2018 14:00,2018,6,13,14,4,24,68872,0.88,9808,,,10641,,,0.238435081,0.338718172,3925,,,,,30,30,,
13.06.2018 14:00 - 13.06.2018 15:00,2018,6,13,15,4,24,68151,0.87,9367,,,11153,,,0.249901968,0.323487511,3926,,,,,30,30,,
13.06.2018 15:00 - 13.06.2018 16:00,2018,6,13,16,4,24,67527,0.86,8566,,,11395,,,0.255335716,0.29583229,3927,,,,,30,30,,
13.06.2018 16:00 - 13.06.2018 17:00,2018,6,13,17,4,24,66444,0.85,7469,,,11034,,,0.247235511,0.257954222,3928,,,,,30,30,,
13.06.2018 17:00 - 13.06.2018 18:00,2018,6,13,18,4,24,65834,0.84,5706,,,10467,,,0.234541829,0.197066112,3929,,,,,30,30,,
13.06.2018 18:00 - 13.06.2018 19:00,2018,6,13,19,4,24,65401,0.83,3814,,,9665,,,0.216571249,0.131722774,3930,,,,,30,30,,
13.06.2018 19:00 - 13.06.2018 20:00,2018,6,13,20,4,24,64411,0.82,1928,,,8139,,,0.182372251,0.066569388,3931,,,,,30,30,,
13.06.2018 20:00 - 13.06.2018 21:00,2018,6,13,21,4,24,61304,0.78,631,,,6038,,,0.135283507,0.021801259,3932,,,,,30,30,,
13.06.2018 21:00 - 13.06.2018 22:00,2018,6,13,22,4,24,58404,0.75,38,,,4733,,,0.106047705,0.001312393,3933,,,,,30,30,,
13.06.2018 22:00 - 13.06.2018 23:00,2018,6,13,23,4,24,55429,0.71,0,,,4171,,,0.093466059,0,3934,,,,,30,30,,
13.06.2018 23:00 - 14.06.2018 00:00,2018,6,13,24,4,24,51191,0.65,0,,,4362,,,0.097745835,0,3935,,,,,30,30,,
14.06.2018 00:00 - 14.06.2018 01:00,2018,6,14,1,5,24,48326,0.62,0,,,4820,,,0.108008335,0,3936,,,,,30,30,,
14.06.2018 01:00 - 14.06.2018 02:00,2018,6,14,2,5,24,46496,0.59,0,,,5160,,,0.115626786,0,3937,,,,,30,30,,
14.06.2018 02:00 - 14.06.2018 03:00,2018,6,14,3,5,24,45508,0.58,0,,,5368,,,0.120276281,0,3938,,,,,30,30,,
14.06.2018 03:00 - 14.06.2018 04:00,2018,6,14,4,5,24,45145,0.58,0,,,6160,,,0.13802839,0,3939,,,,,30,30,,
14.06.2018 04:00 - 14.06.2018 05:00,2018,6,14,5,5,24,46172,0.59,3,,,7313,,,0.163863899,8.63E-05,3940,,,,,30,30,,
14.06.2018 05:00 - 14.06.2018 06:00,2018,6,14,6,5,24,49282,0.63,260,,,8648,,,0.193777519,0.008970894,3941,,,,,30,30,,
14.06.2018 06:00 - 14.06.2018 07:00,2018,6,14,7,5,24,57544,0.73,1762,,,8670,,,0.194270477,0.060844939,3942,,,,,30,30,,
14.06.2018 07:00 - 14.06.2018 08:00,2018,6,14,8,5,24,63658,0.81,4755,,,8022,,,0.179745006,0.164204491,3943,,,,,30,30,,
14.06.2018 08:00 - 14.06.2018 09:00,2018,6,14,9,5,24,66750,0.85,9262,,,7861,,,0.176148649,0.319869797,3944,,,,,30,30,,
14.06.2018 09:00 - 14.06.2018 10:00,2018,6,14,10,5,24,68058,0.87,14248,,,8719,,,0.195374032,0.492086791,3945,,,,,30,30,,
14.06.2018 10:00 - 14.06.2018 11:00,2018,6,14,11,5,24,70353,0.9,17084,,,9181,,,0.205726162,0.590006821,3946,,,,,30,30,,
14.06.2018 11:00 - 14.06.2018 12:00,2018,6,14,12,5,24,70661,0.9,18525,,,9562,,,0.214257705,0.639800033,3947,,,,,30,30,,
14.06.2018 12:00 - 14.06.2018 13:00,2018,6,14,13,5,24,70199,0.9,20323,,,10324,,,0.231326395,0.701888291,3948,,,,,30,30,,
14.06.2018 13:00 - 14.06.2018 14:00,2018,6,14,14,5,24,69412,0.89,21593,,,10823,,,0.242513192,0.745732565,3949,,,,,30,30,,
14.06.2018 14:00 - 14.06.2018 15:00,2018,6,14,15,5,24,68725,0.88,21684,,,10933,,,0.244977985,0.748901303,3950,,,,,30,30,,
14.06.2018 15:00 - 14.06.2018 16:00,2018,6,14,16,5,24,68519,0.87,19527,,,10398,,,0.232984528,0.674405754,3951,,,,,30,30,,
14.06.2018 16:00 - 14.06.2018 17:00,2018,6,14,17,5,24,66855,0.85,15984,,,9977,,,0.223551094,0.552033777,3952,,,,,30,30,,
14.06.2018 17:00 - 14.06.2018 18:00,2018,6,14,18,5,24,67051,0.86,11686,,,10349,,,0.231897778,0.403577997,3953,,,,,30,30,,
14.06.2018 18:00 - 14.06.2018 19:00,2018,6,14,19,5,24,66725,0.85,6978,,,10446,,,0.234071277,0.240996728,3954,,,,,30,30,,
14.06.2018 19:00 - 14.06.2018 20:00,2018,6,14,20,5,24,65896,0.84,3161,,,10397,,,0.232956519,0.109178978,3955,,,,,30,30,,
14.06.2018 20:00 - 14.06.2018 21:00,2018,6,14,21,5,24,63079,0.81,948,,,9910,,,0.222055413,0.032749376,3956,,,,,30,30,,
14.06.2018 21:00 - 14.06.2018 22:00,2018,6,14,22,5,24,60286,0.77,48,,,8726,,,0.195519679,0.001666393,3957,,,,,30,30,,
14.06.2018 22:00 - 14.06.2018 23:00,2018,6,14,23,5,24,57640,0.74,0,,,8060,,,0.180590878,0,3958,,,,,30,30,,
14.06.2018 23:00 - 15.06.2018 00:00,2018,6,14,24,5,24,53044,0.68,0,,,7301,,,0.163600614,0,3959,,,,,30,30,,
15.06.2018 00:00 - 15.06.2018 01:00,2018,6,15,1,6,24,49715,0.63,0,,,6341,,,0.142078492,0,3960,,,,,30,30,,
15.06.2018 01:00 - 15.06.2018 02:00,2018,6,15,2,6,24,47583,0.61,0,,,5334,,,0.119525639,0,3961,,,,,30,30,,
15.06.2018 02:00 - 15.06.2018 03:00,2018,6,15,3,6,24,46036,0.59,0,,,4344,,,0.097336904,0,3962,,,,,30,30,,
15.06.2018 03:00 - 15.06.2018 04:00,2018,6,15,4,6,24,45977,0.59,0,,,3480,,,0.077965874,0,3963,,,,,30,30,,
15.06.2018 04:00 - 15.06.2018 05:00,2018,6,15,5,6,24,46990,0.6,2,,,2689,,,0.060252977,6.04E-05,3964,,,,,30,30,,
15.06.2018 05:00 - 15.06.2018 06:00,2018,6,15,6,6,24,50202,0.64,231,,,1945,,,0.043587618,0.007977966,3965,,,,,30,30,,
15.06.2018 06:00 - 15.06.2018 07:00,2018,6,15,7,6,24,57447,0.73,1686,,,1190,,,0.026664575,0.05821152,3966,,,,,30,30,,
15.06.2018 07:00 - 15.06.2018 08:00,2018,6,15,8,6,24,63183,0.81,4509,,,785,,,0.017584055,0.155734379,3967,,,,,30,30,,
15.06.2018 08:00 - 15.06.2018 09:00,2018,6,15,9,6,24,66558,0.85,8473,,,631,,,0.014144549,0.292611748,3968,,,,,30,30,,
15.06.2018 09:00 - 15.06.2018 10:00,2018,6,15,10,6,24,67487,0.86,13110,,,575,,,0.012884144,0.452758183,3969,,,,,30,30,,
15.06.2018 10:00 - 15.06.2018 11:00,2018,6,15,11,6,24,69336,0.89,17010,,,603,,,0.013500342,0.587451109,3970,,,,,30,30,,
15.06.2018 11:00 - 15.06.2018 12:00,2018,6,15,12,6,24,70711,0.9,19177,,,651,,,0.014575888,0.662300659,3971,,,,,30,30,,
15.06.2018 12:00 - 15.06.2018 13:00,2018,6,15,13,6,24,70045,0.89,20188,,,809,,,0.018121828,0.697225844,3972,,,,,30,30,,
15.06.2018 13:00 - 15.06.2018 14:00,2018,6,15,14,6,24,68514,0.87,20451,,,955,,,0.021398882,0.706317616,3973,,,,,30,30,,
15.06.2018 14:00 - 15.06.2018 15:00,2018,6,15,15,6,24,66775,0.85,20031,,,1040,,,0.023292291,0.691812224,3974,,,,,30,30,,
15.06.2018 15:00 - 15.06.2018 16:00,2018,6,15,16,6,24,65789,0.84,18510,,,1041,,,0.023314698,0.639256081,3975,,,,,30,30,,
15.06.2018 16:00 - 15.06.2018 17:00,2018,6,15,17,6,24,64137,0.82,15636,,,1014,,,0.022720907,0.540006389,3976,,,,,30,30,,
15.06.2018 17:00 - 15.06.2018 18:00,2018,6,15,18,6,24,64033,0.82,11888,,,813,,,0.018217059,0.4105544,3977,,,,,30,30,,
15.06.2018 18:00 - 15.06.2018 19:00,2018,6,15,19,6,24,63168,0.81,7480,,,720,,,0.016133188,0.258342759,3978,,,,,30,30,,
15.06.2018 19:00 - 15.06.2018 20:00,2018,6,15,20,6,24,61876,0.79,3618,,,826,,,0.018513954,0.124962226,3979,,,,,30,30,,
15.06.2018 20:00 - 15.06.2018 21:00,2018,6,15,21,6,24,59011,0.75,1133,,,1069,,,0.0239421,0.039130022,3980,,,,,30,30,,
15.06.2018 21:00 - 15.06.2018 22:00,2018,6,15,22,6,24,56696,0.72,75,,,1375,,,0.030809908,0.00257298,3981,,,,,30,30,,
15.06.2018 22:00 - 15.06.2018 23:00,2018,6,15,23,6,24,54804,0.7,0,,,1832,,,0.041038798,0,3982,,,,,30,30,,
15.06.2018 23:00 - 16.06.2018 00:00,2018,6,15,24,6,24,50830,0.65,0,,,2506,,,0.05615806,0,3983,,,,,30,30,,
16.06.2018 00:00 - 16.06.2018 01:00,2018,6,16,1,7,24,46515,0.59,0,,,2839,,,0.06361966,0,3984,,,,,30,30,,
16.06.2018 01:00 - 16.06.2018 02:00,2018,6,16,2,7,24,44524,0.57,0,,,2932,,,0.065697928,0,3985,,,,,30,30,,
16.06.2018 02:00 - 16.06.2018 03:00,2018,6,16,3,7,24,43433,0.55,0,,,2960,,,0.066319728,0,3986,,,,,30,30,,
16.06.2018 03:00 - 16.06.2018 04:00,2018,6,16,4,7,24,43009,0.55,0,,,2897,,,0.064919278,0,3987,,,,,30,30,,
16.06.2018 04:00 - 16.06.2018 05:00,2018,6,16,5,7,24,42571,0.54,3,,,2814,,,0.063042675,8.63E-05,3988,,,,,30,30,,
16.06.2018 05:00 - 16.06.2018 06:00,2018,6,16,6,7,24,42715,0.55,287,,,2886,,,0.064655993,0.009920652,3989,,,,,30,30,,
16.06.2018 06:00 - 16.06.2018 07:00,2018,6,16,7,7,24,45042,0.58,1925,,,2741,,,0.061406948,0.066465778,3990,,,,,30,30,,
16.06.2018 07:00 - 16.06.2018 08:00,2018,6,16,8,7,24,49270,0.63,5208,,,2342,,,0.052472075,0.179849593,3991,,,,,30,30,,
16.06.2018 08:00 - 16.06.2018 09:00,2018,6,16,9,7,24,53730,0.69,9833,,,1465,,,0.032820955,0.339590223,3992,,,,,30,30,,
16.06.2018 09:00 - 16.06.2018 10:00,2018,6,16,10,7,24,56178,0.72,14882,,,1129,,,0.025303338,0.513983025,3993,,,,,30,30,,
16.06.2018 10:00 - 16.06.2018 11:00,2018,6,16,11,7,24,57674,0.74,19115,,,1418,,,0.031773418,0.660168021,3994,,,,,30,30,,
16.06.2018 11:00 - 16.06.2018 12:00,2018,6,16,12,7,24,58835,0.75,21450,,,1961,,,0.043929328,0.740793825,3995,,,,,30,30,,
16.06.2018 12:00 - 16.06.2018 13:00,2018,6,16,13,7,24,58644,0.75,21862,,,2725,,,0.061065239,0.755048826,3996,,,,,30,30,,
16.06.2018 13:00 - 16.06.2018 14:00,2018,6,16,14,7,24,56803,0.73,21086,,,3374,,,0.075607515,0.728248388,3997,,,,,30,30,,
16.06.2018 14:00 - 16.06.2018 15:00,2018,6,16,15,7,24,54815,0.7,20148,,,3701,,,0.082917866,0.695835744,3998,,,,,30,30,,
16.06.2018 15:00 - 16.06.2018 16:00,2018,6,16,16,7,24,53635,0.68,18622,,,4008,,,0.089813684,0.643150088,3999,,,,,30,30,,
16.06.2018 16:00 - 16.06.2018 17:00,2018,6,16,17,7,24,53247,0.68,15639,,,3976,,,0.089096653,0.540127268,4000,,,,,30,30,,
16.06.2018 17:00 - 16.06.2018 18:00,2018,6,16,18,7,24,53604,0.68,11567,,,3543,,,0.079394333,0.399485404,4001,,,,,30,30,,
16.06.2018 18:00 - 16.06.2018 19:00,2018,6,16,19,7,24,53571,0.68,7261,,,3019,,,0.067636152,0.250761965,4002,,,,,30,30,,
16.06.2018 19:00 - 16.06.2018 20:00,2018,6,16,20,7,24,52762,0.67,3550,,,2887,,,0.064678401,0.122587831,4003,,,,,30,30,,
16.06.2018 20:00 - 16.06.2018 21:00,2018,6,16,21,7,24,50871,0.65,1047,,,3007,,,0.067384071,0.03615987,4004,,,,,30,30,,
16.06.2018 21:00 - 16.06.2018 22:00,2018,6,16,22,7,24,48683,0.62,61,,,2993,,,0.067064768,0.002098101,4005,,,,,30,30,,
16.06.2018 22:00 - 16.06.2018 23:00,2018,6,16,23,7,24,47561,0.61,0,,,3336,,,0.07475044,0,4006,,,,,30,30,,
16.06.2018 23:00 - 17.06.2018 00:00,2018,6,16,24,7,24,44762,0.57,0,,,3899,,,0.087365697,0,4007,,,,,30,30,,
17.06.2018 00:00 - 17.06.2018 01:00,2018,6,17,1,1,25,42196,0.54,0,,,4089,,,0.091611862,0,4008,,,,,30,30,,
17.06.2018 01:00 - 17.06.2018 02:00,2018,6,17,2,1,25,40031,0.51,0,,,4769,,,0.106854364,0,4009,,,,,30,30,,
17.06.2018 02:00 - 17.06.2018 03:00,2018,6,17,3,1,25,38513,0.49,0,,,5701,,,0.127743482,0,4010,,,,,30,30,,
17.06.2018 03:00 - 17.06.2018 04:00,2018,6,17,4,1,25,38121,0.49,0,,,7134,,,0.159847407,0,4011,,,,,30,30,,
17.06.2018 04:00 - 17.06.2018 05:00,2018,6,17,5,1,25,38171,0.49,3,,,8519,,,0.190881387,8.63E-05,4012,,,,,30,30,,
17.06.2018 05:00 - 17.06.2018 06:00,2018,6,17,6,1,25,37975,0.48,288,,,10001,,,0.224088867,0.009955189,4013,,,,,30,30,,
17.06.2018 06:00 - 17.06.2018 07:00,2018,6,17,7,1,25,39265,0.5,2006,,,9349,,,0.209479369,0.069263247,4014,,,,,30,30,,
17.06.2018 07:00 - 17.06.2018 08:00,2018,6,17,8,1,25,42157,0.54,5464,,,8334,,,0.186741656,0.188699609,4015,,,,,30,30,,
17.06.2018 08:00 - 17.06.2018 09:00,2018,6,17,9,1,25,45975,0.59,10158,,,8355,,,0.187212207,0.350831902,4016,,,,,30,30,,
17.06.2018 09:00 - 17.06.2018 10:00,2018,6,17,10,1,25,49135,0.63,14748,,,8828,,,0.197810816,0.509337846,4017,,,,,30,30,,
17.06.2018 10:00 - 17.06.2018 11:00,2018,6,17,11,1,25,51907,0.66,17600,,,9953,,,0.223007719,0.607845,4018,,,,,30,30,,
17.06.2018 11:00 - 17.06.2018 12:00,2018,6,17,12,1,25,54234,0.69,18778,,,11405,,,0.255542983,0.648511902,4019,,,,,30,30,,
17.06.2018 12:00 - 17.06.2018 13:00,2018,6,17,13,1,25,54074,0.69,19000,,,12164,,,0.272555654,0.656196306,4020,,,,,30,30,,
17.06.2018 13:00 - 17.06.2018 14:00,2018,6,17,14,1,25,52033,0.66,18255,,,12884,,,0.288688842,0.630449235,4021,,,,,30,30,,
17.06.2018 14:00 - 17.06.2018 15:00,2018,6,17,15,1,25,50446,0.64,17056,,,12955,,,0.290279754,0.589039795,4022,,,,,30,30,,
17.06.2018 15:00 - 17.06.2018 16:00,2018,6,17,16,1,25,49984,0.64,15635,,,13149,,,0.294637956,0.539971853,4023,,,,,30,30,,
17.06.2018 16:00 - 17.06.2018 17:00,2018,6,17,17,1,25,50032,0.64,12700,,,12489,,,0.279843598,0.438615426,4024,,,,,30,30,,
17.06.2018 17:00 - 17.06.2018 18:00,2018,6,17,18,1,25,50207,0.64,9403,,,11272,,,0.252568426,0.324739464,4025,,,,,30,30,,
17.06.2018 18:00 - 17.06.2018 19:00,2018,6,17,19,1,25,49767,0.64,5888,,,9991,,,0.223870397,0.203334513,4026,,,,,30,30,,
17.06.2018 19:00 - 17.06.2018 20:00,2018,6,17,20,1,25,50557,0.65,2845,,,8816,,,0.197541929,0.098265397,4027,,,,,30,30,,
17.06.2018 20:00 - 17.06.2018 21:00,2018,6,17,21,1,25,49785,0.64,876,,,7020,,,0.157287384,0.030254103,4028,,,,,30,30,,
17.06.2018 21:00 - 17.06.2018 22:00,2018,6,17,22,1,25,49550,0.63,64,,,5063,,,0.113442083,0.002193077,4029,,,,,30,30,,
17.06.2018 22:00 - 17.06.2018 23:00,2018,6,17,23,1,25,49419,0.63,0,,,4425,,,0.099151887,0,4030,,,,,30,30,,
17.06.2018 23:00 - 18.06.2018 00:00,2018,6,17,24,1,25,46377,0.59,0,,,4663,,,0.104484802,0,4031,,,,,30,30,,
18.06.2018 00:00 - 18.06.2018 01:00,2018,6,18,1,2,25,44155,0.56,0,,,4678,,,0.10482091,0,4032,,,,,30,30,,
18.06.2018 01:00 - 18.06.2018 02:00,2018,6,18,2,2,25,42619,0.54,0,,,4388,,,0.098328422,0,4033,,,,,30,30,,
18.06.2018 02:00 - 18.06.2018 03:00,2018,6,18,3,2,25,41867,0.53,0,,,4704,,,0.105397896,0,4034,,,,,30,30,,
18.06.2018 03:00 - 18.06.2018 04:00,2018,6,18,4,2,25,42339,0.54,0,,,5167,,,0.115783636,0,4035,,,,,30,30,,
18.06.2018 04:00 - 18.06.2018 05:00,2018,6,18,5,2,25,43504,0.56,3,,,5957,,,0.133474125,8.63E-05,4036,,,,,30,30,,
18.06.2018 05:00 - 18.06.2018 06:00,2018,6,18,6,2,25,47152,0.6,239,,,6645,,,0.148901487,0.008245625,4037,,,,,30,30,,
18.06.2018 06:00 - 18.06.2018 07:00,2018,6,18,7,2,25,56757,0.72,1667,,,6458,,,0.144700136,0.057563958,4038,,,,,30,30,,
18.06.2018 07:00 - 18.06.2018 08:00,2018,6,18,8,2,25,63527,0.81,4517,,,6314,,,0.141467896,0.156010672,4039,,,,,30,30,,
18.06.2018 08:00 - 18.06.2018 09:00,2018,6,18,9,2,25,67269,0.86,8499,,,6594,,,0.147747516,0.293535603,4040,,,,,30,30,,
18.06.2018 09:00 - 18.06.2018 10:00,2018,6,18,10,2,25,68467,0.87,12676,,,8024,,,0.17978982,0.43779518,4041,,,,,30,30,,
18.06.2018 10:00 - 18.06.2018 11:00,2018,6,18,11,2,25,70876,0.9,16058,,,9166,,,0.205373248,0.554589489,4042,,,,,30,30,,
18.06.2018 11:00 - 18.06.2018 12:00,2018,6,18,12,2,25,72060,0.92,17817,,,9724,,,0.217893274,0.615339452,4043,,,,,30,30,,
18.06.2018 12:00 - 18.06.2018 13:00,2018,6,18,13,2,25,71935,0.92,18619,,,10211,,,0.22879438,0.643020575,4044,,,,,30,30,,
18.06.2018 13:00 - 18.06.2018 14:00,2018,6,18,14,2,25,71465,0.91,18853,,,10320,,,0.231242368,0.651110785,4045,,,,,30,30,,
18.06.2018 14:00 - 18.06.2018 15:00,2018,6,18,15,2,25,70613,0.9,17690,,,10132,,,0.227018609,0.610936029,4046,,,,,30,30,,
18.06.2018 15:00 - 18.06.2018 16:00,2018,6,18,16,2,25,69613,0.89,15578,,,9615,,,0.215450889,0.53799463,4047,,,,,30,30,,
18.06.2018 16:00 - 18.06.2018 17:00,2018,6,18,17,2,25,68019,0.87,12981,,,9442,,,0.211563239,0.44831159,4048,,,,,30,30,,
18.06.2018 17:00 - 18.06.2018 18:00,2018,6,18,18,2,25,68099,0.87,9962,,,9148,,,0.204986724,0.344062719,4049,,,,,30,30,,
18.06.2018 18:00 - 18.06.2018 19:00,2018,6,18,19,2,25,67215,0.86,6625,,,8279,,,0.185503658,0.228788023,4050,,,,,30,30,,
18.06.2018 19:00 - 18.06.2018 20:00,2018,6,18,20,2,25,66008,0.84,3416,,,7611,,,0.170541246,0.117985823,4051,,,,,30,30,,
18.06.2018 20:00 - 18.06.2018 21:00,2018,6,18,21,2,25,63001,0.8,1124,,,7307,,,0.163723854,0.038819192,4052,,,,,30,30,,
18.06.2018 21:00 - 18.06.2018 22:00,2018,6,18,22,2,25,60333,0.77,77,,,7901,,,0.177028132,0.002642054,4053,,,,,30,30,,
18.06.2018 22:00 - 18.06.2018 23:00,2018,6,18,23,2,25,58092,0.74,0,,,9486,,,0.212560359,0,4054,,,,,30,30,,
18.06.2018 23:00 - 19.06.2018 00:00,2018,6,18,24,2,25,53511,0.68,0,,,11092,,,0.248529527,0,4055,,,,,30,30,,
19.06.2018 00:00 - 19.06.2018 01:00,2018,6,19,1,3,25,50109,0.64,0,,,12351,,,0.2767402,0,4056,,,,,30,30,,
19.06.2018 01:00 - 19.06.2018 02:00,2018,6,19,2,3,25,47976,0.61,0,,,12717,,,0.284941237,0,4057,,,,,30,30,,
19.06.2018 02:00 - 19.06.2018 03:00,2018,6,19,3,3,25,46859,0.6,0,,,12952,,,0.290218134,0,4058,,,,,30,30,,
19.06.2018 03:00 - 19.06.2018 04:00,2018,6,19,4,3,25,47284,0.6,0,,,13178,,,0.295270959,0,4059,,,,,30,30,,
19.06.2018 04:00 - 19.06.2018 05:00,2018,6,19,5,3,25,48578,0.62,2,,,13328,,,0.298643244,7.77E-05,4060,,,,,30,30,,
19.06.2018 05:00 - 19.06.2018 06:00,2018,6,19,6,3,25,51709,0.66,239,,,13164,,,0.294968462,0.008245625,4061,,,,,30,30,,
19.06.2018 06:00 - 19.06.2018 07:00,2018,6,19,7,3,25,60820,0.78,1623,,,12590,,,0.282106726,0.056061613,4062,,,,,30,30,,
19.06.2018 07:00 - 19.06.2018 08:00,2018,6,19,8,3,25,66376,0.85,4453,,,10638,,,0.238373461,0.153800326,4063,,,,,30,30,,
19.06.2018 08:00 - 19.06.2018 09:00,2018,6,19,9,3,25,69556,0.89,8497,,,9851,,,0.220722184,0.29346653,4064,,,,,30,30,,
19.06.2018 09:00 - 19.06.2018 10:00,2018,6,19,10,3,25,70629,0.9,12262,,,9399,,,0.210599729,0.42347974,4065,,,,,30,30,,
19.06.2018 10:00 - 19.06.2018 11:00,2018,6,19,11,3,25,72056,0.92,14935,,,8784,,,0.196819297,0.515813468,4066,,,,,30,30,,
19.06.2018 11:00 - 19.06.2018 12:00,2018,6,19,12,3,25,74006,0.94,15832,,,8295,,,0.185862173,0.546784206,4067,,,,,30,30,,
19.06.2018 12:00 - 19.06.2018 13:00,2018,6,19,13,3,25,73146,0.93,15508,,,8677,,,0.194416124,0.535602967,4068,,,,,30,30,,
19.06.2018 13:00 - 19.06.2018 14:00,2018,6,19,14,3,25,72065,0.92,15416,,,9042,,,0.202600356,0.532425595,4069,,,,,30,30,,
19.06.2018 14:00 - 19.06.2018 15:00,2018,6,19,15,3,25,70831,0.9,15675,,,9231,,,0.206829716,0.541370587,4070,,,,,30,30,,
19.06.2018 15:00 - 19.06.2018 16:00,2018,6,19,16,3,25,70260,0.9,14395,,,9007,,,0.201827308,0.497163678,4071,,,,,30,30,,
19.06.2018 16:00 - 19.06.2018 17:00,2018,6,19,17,3,25,69032,0.88,12386,,,8620,,,0.193155719,0.427770918,4072,,,,,30,30,,
19.06.2018 17:00 - 19.06.2018 18:00,2018,6,19,18,3,25,68531,0.87,9553,,,8067,,,0.180747728,0.329928595,4073,,,,,30,30,,
19.06.2018 18:00 - 19.06.2018 19:00,2018,6,19,19,3,25,67468,0.86,6389,,,7142,,,0.160037868,0.220663276,4074,,,,,30,30,,
19.06.2018 19:00 - 19.06.2018 20:00,2018,6,19,20,3,25,65891,0.84,3284,,,6085,,,0.136342248,0.113426985,4075,,,,,30,30,,
19.06.2018 20:00 - 19.06.2018 21:00,2018,6,19,21,3,25,62914,0.8,1050,,,5048,,,0.113105975,0.036246212,4076,,,,,30,30,,
19.06.2018 21:00 - 19.06.2018 22:00,2018,6,19,22,3,25,60263,0.77,69,,,4190,,,0.09387499,0.002391663,4077,,,,,30,30,,
19.06.2018 22:00 - 19.06.2018 23:00,2018,6,19,23,3,25,57793,0.74,0,,,3629,,,0.081321353,0,4078,,,,,30,30,,
19.06.2018 23:00 - 20.06.2018 00:00,2018,6,19,24,3,25,53368,0.68,0,,,3518,,,0.078834153,0,4079,,,,,30,30,,
20.06.2018 00:00 - 20.06.2018 01:00,2018,6,20,1,4,25,50141,0.64,0,,,3487,,,0.078133928,0,4080,,,,,30,30,,
20.06.2018 01:00 - 20.06.2018 02:00,2018,6,20,2,4,25,48173,0.62,0,,,3611,,,0.080912421,0,4081,,,,,30,30,,
20.06.2018 02:00 - 20.06.2018 03:00,2018,6,20,3,4,25,47145,0.6,0,,,4044,,,0.09060914,0,4082,,,,,30,30,,
